,date,state,vehicle_category,electric_vehicles_sold,total_vehicles_sold
1895,2022-09-01,Chhattisgarh,2-Wheelers,1190,23465
1896,2022-09-01,DNH and DD,2-Wheelers,8,629
1897,2022-09-01,Delhi,2-Wheelers,2301,25409
1898,2022-09-01,Goa,2-Wheelers,400,4078
1899,2022-09-01,Gujarat,2-Wheelers,5333,77920
1900,2022-09-01,Haryana,2-Wheelers,848,25832
1901,2022-09-01,Himachal Pradesh,2-Wheelers,67,4101
1902,2022-09-01,Jammu and Kashmir,2-Wheelers,220,8320
1903,2022-09-01,Jharkhand,2-Wheelers,498,23758
1904,2022-09-01,Karnataka,2-Wheelers,7616,87981
1905,2022-09-01,Kerala,2-Wheelers,3100,53877
1906,2022-09-01,Madhya Pradesh,2-Wheelers,1898,53245
1907,2022-09-01,Maharashtra,2-Wheelers,10730,122642
1908,2022-09-01,Mizoram,2-Wheelers,4,1568
1909,2022-09-01,Odisha,2-Wheelers,2197,36139
1910,2022-09-01,Puducherry,2-Wheelers,114,3772
1911,2022-09-01,Punjab,2-Wheelers,590,27407
1912,2022-09-01,Rajasthan,2-Wheelers,4677,53951
1913,2022-09-01,Tamil Nadu,2-Wheelers,5112,121791
1914,2022-09-01,Tripura,2-Wheelers,17,3842
1915,2022-09-01,Uttar Pradesh,2-Wheelers,1787,97293
1916,2022-09-01,Uttarakhand,2-Wheelers,386,9325
1917,2022-09-01,West Bengal,2-Wheelers,727,64255
1918,2022-10-01,Andhra Pradesh,2-Wheelers,2568,74374
1919,2022-10-01,Assam,2-Wheelers,194,38033
1920,2022-10-01,Bihar,2-Wheelers,1377,88895
1921,2022-10-01,Chandigarh,2-Wheelers,118,3103
1922,2022-10-01,Chhattisgarh,2-Wheelers,2471,57951
1923,2022-10-01,DNH and DD,2-Wheelers,5,619
1924,2022-10-01,Delhi,2-Wheelers,3699,50702
1925,2022-10-01,Goa,2-Wheelers,704,6241
1926,2022-10-01,Gujarat,2-Wheelers,6635,115540
1927,2022-10-01,Haryana,2-Wheelers,1313,38921
1928,2022-10-01,Himachal Pradesh,2-Wheelers,79,5548
1929,2022-10-01,Jammu and Kashmir,2-Wheelers,258,9184
1930,2022-10-01,Jharkhand,2-Wheelers,949,50073
1931,2022-10-01,Karnataka,2-Wheelers,9706,117015
1932,2022-10-01,Kerala,2-Wheelers,3629,44021
1933,2022-10-01,Madhya Pradesh,2-Wheelers,3616,137210
1934,2022-10-01,Maharashtra,2-Wheelers,15999,189870
1935,2022-10-01,Manipur,2-Wheelers,4,2532
1936,2022-10-01,Meghalaya,2-Wheelers,5,1558
1937,2022-10-01,Mizoram,2-Wheelers,3,1638
1938,2022-10-01,Odisha,2-Wheelers,3695,72161
1939,2022-10-01,Puducherry,2-Wheelers,180,3564
1940,2022-10-01,Punjab,2-Wheelers,707,37265
1941,2022-10-01,Rajasthan,2-Wheelers,9455,133585
1942,2022-10-01,Tamil Nadu,2-Wheelers,5530,111507
1943,2022-10-01,Tripura,2-Wheelers,13,3431
1944,2022-10-01,Uttar Pradesh,2-Wheelers,3003,258110
1945,2022-10-01,Uttarakhand,2-Wheelers,797,19532
1946,2022-10-01,West Bengal,2-Wheelers,538,50676
1947,2022-11-01,Andaman & Nicobar Island,2-Wheelers,6,405
1948,2022-11-01,Andhra Pradesh,2-Wheelers,2742,69695
1949,2022-11-01,Assam,2-Wheelers,176,32542
1950,2022-11-01,Bihar,2-Wheelers,1253,110759
1951,2022-11-01,Chandigarh,2-Wheelers,163,1727
1952,2022-11-01,Chhattisgarh,2-Wheelers,2725,42575
1953,2022-11-01,DNH and DD,2-Wheelers,14,1290
1954,2022-11-01,Delhi,2-Wheelers,3869,41689
1955,2022-11-01,Goa,2-Wheelers,587,5285
1956,2022-11-01,Gujarat,2-Wheelers,8322,165828
1957,2022-11-01,Haryana,2-Wheelers,1369,58469
1958,2022-11-01,Himachal Pradesh,2-Wheelers,134,9181
1959,2022-11-01,Jammu and Kashmir,2-Wheelers,194,4656
1960,2022-11-01,Jharkhand,2-Wheelers,953,40248
1961,2022-11-01,Karnataka,2-Wheelers,9851,109695
1962,2022-11-01,Kerala,2-Wheelers,3698,40561
1963,2022-11-01,Madhya Pradesh,2-Wheelers,3426,130285
1964,2022-11-01,Maharashtra,2-Wheelers,13718,204988
1965,2022-11-01,Manipur,2-Wheelers,2,5529
1966,2022-11-01,Meghalaya,2-Wheelers,3,1438
1967,2022-11-01,Mizoram,2-Wheelers,8,1542
1968,2022-11-01,Odisha,2-Wheelers,2997,38593
1969,2022-11-01,Puducherry,2-Wheelers,153,3002
1970,2022-11-01,Punjab,2-Wheelers,1042,46873
1971,2022-11-01,Rajasthan,2-Wheelers,7306,158463
1972,2022-11-01,Tamil Nadu,2-Wheelers,7258,120109
1973,2022-11-01,Tripura,2-Wheelers,12,3427
1974,2022-11-01,Uttar Pradesh,2-Wheelers,2746,279169
1975,2022-11-01,Uttarakhand,2-Wheelers,839,25037
1976,2022-11-01,West Bengal,2-Wheelers,1209,100516
1977,2022-12-01,Andaman & Nicobar Island,2-Wheelers,10,397
1978,2022-12-01,Andhra Pradesh,2-Wheelers,2718,47327
1979,2022-12-01,Assam,2-Wheelers,250,34737
1980,2022-12-01,Bihar,2-Wheelers,987,60432
1981,2022-12-01,Chandigarh,2-Wheelers,123,1454
1982,2022-12-01,Chhattisgarh,2-Wheelers,1883,26359
1983,2022-12-01,DNH and DD,2-Wheelers,19,1112
1984,2022-12-01,Delhi,2-Wheelers,3826,21773
1985,2022-12-01,Goa,2-Wheelers,528,4983
1986,2022-12-01,Gujarat,2-Wheelers,7906,107138
1987,2022-12-01,Haryana,2-Wheelers,885,37571
1988,2022-12-01,Himachal Pradesh,2-Wheelers,100,6751
1989,2022-12-01,Jammu and Kashmir,2-Wheelers,150,3943
1990,2022-12-01,Jharkhand,2-Wheelers,653,27130
1991,2022-12-01,Karnataka,2-Wheelers,7750,75110
1992,2022-12-01,Kerala,2-Wheelers,4112,40445
1993,2022-12-01,Madhya Pradesh,2-Wheelers,2328,64980
1994,2022-12-01,Maharashtra,2-Wheelers,13076,136534
1995,2022-12-01,Manipur,2-Wheelers,63,4150
1996,2022-12-01,Mizoram,2-Wheelers,11,1792
1997,2022-12-01,Odisha,2-Wheelers,2379,38217
1998,2022-12-01,Puducherry,2-Wheelers,177,2396
1999,2022-12-01,Punjab,2-Wheelers,635,35992
2000,2022-12-01,Rajasthan,2-Wheelers,5060,57108
2001,2022-12-01,Tamil Nadu,2-Wheelers,4991,77848
2002,2022-12-01,Tripura,2-Wheelers,57,3393
2003,2022-12-01,Uttar Pradesh,2-Wheelers,2334,134747
2004,2022-12-01,Uttarakhand,2-Wheelers,581,10627
2005,2022-12-01,West Bengal,2-Wheelers,1047,69018
2006,2023-01-01,Andhra Pradesh,2-Wheelers,2680,49537
2007,2023-01-01,Assam,2-Wheelers,142,41897
2008,2023-01-01,Bihar,2-Wheelers,987,63994
2009,2023-01-01,Chandigarh,2-Wheelers,172,1977
2010,2023-01-01,Chhattisgarh,2-Wheelers,1923,35000
2011,2023-01-01,DNH and DD,2-Wheelers,9,698
2012,2023-01-01,Delhi,2-Wheelers,3285,35973
2013,2023-01-01,Goa,2-Wheelers,662,4457
2014,2023-01-01,Gujarat,2-Wheelers,5873,70897
2015,2023-01-01,Haryana,2-Wheelers,706,29990
2016,2023-01-01,Himachal Pradesh,2-Wheelers,78,4421
2017,2023-01-01,Jammu and Kashmir,2-Wheelers,115,3934
2018,2023-01-01,Jharkhand,2-Wheelers,655,27267
2019,2023-01-01,Karnataka,2-Wheelers,9969,94898
2020,2023-01-01,Kerala,2-Wheelers,4667,43110
2021,2023-01-01,Madhya Pradesh,2-Wheelers,2443,80312
2022,2023-01-01,Maharashtra,2-Wheelers,13802,148279
2023,2023-01-01,Manipur,2-Wheelers,7,3158
2024,2023-01-01,Meghalaya,2-Wheelers,4,1372
2025,2023-01-01,Mizoram,2-Wheelers,10,1599
2026,2023-01-01,Odisha,2-Wheelers,2533,47973
2027,2023-01-01,Puducherry,2-Wheelers,197,4395
2028,2023-01-01,Punjab,2-Wheelers,590,33117
2029,2023-01-01,Rajasthan,2-Wheelers,4624,62966
2030,2023-01-01,Tamil Nadu,2-Wheelers,5505,135769
2031,2023-01-01,Tripura,2-Wheelers,8,2766
2032,2023-01-01,Uttar Pradesh,2-Wheelers,1952,171721
2033,2023-01-01,Uttarakhand,2-Wheelers,447,12862
2034,2023-01-01,West Bengal,2-Wheelers,632,52431
2035,2023-02-01,Andhra Pradesh,2-Wheelers,2907,51810
2036,2023-02-01,Assam,2-Wheelers,190,36795
2037,2023-02-01,Bihar,2-Wheelers,911,77926
2038,2023-02-01,Chandigarh,2-Wheelers,216,955
2039,2023-02-01,Chhattisgarh,2-Wheelers,1874,30804
2040,2023-02-01,DNH and DD,2-Wheelers,16,777
2041,2023-02-01,Delhi,2-Wheelers,2800,29396
2042,2023-02-01,Goa,2-Wheelers,628,3919
2043,2023-02-01,Gujarat,2-Wheelers,6757,85424
2044,2023-02-01,Haryana,2-Wheelers,702,31279
2045,2023-02-01,Himachal Pradesh,2-Wheelers,65,4784
2046,2023-02-01,Jammu and Kashmir,2-Wheelers,147,4868
2047,2023-02-01,Jharkhand,2-Wheelers,652,31633
2048,2023-02-01,Karnataka,2-Wheelers,10266,88323
2049,2023-02-01,Kerala,2-Wheelers,5558,39985
2050,2023-02-01,Madhya Pradesh,2-Wheelers,2358,75150
2051,2023-02-01,Maharashtra,2-Wheelers,12070,129508
2052,2023-02-01,Manipur,2-Wheelers,14,2990
2053,2023-02-01,Meghalaya,2-Wheelers,2,1192
2054,2023-02-01,Mizoram,2-Wheelers,9,1655
2055,2023-02-01,Odisha,2-Wheelers,2552,49375
2056,2023-02-01,Puducherry,2-Wheelers,177,3354
2057,2023-02-01,Punjab,2-Wheelers,609,34555
2058,2023-02-01,Rajasthan,2-Wheelers,4662,62207
2059,2023-02-01,Tamil Nadu,2-Wheelers,6701,118355
2060,2023-02-01,Tripura,2-Wheelers,20,2860
2061,2023-02-01,Uttar Pradesh,2-Wheelers,1968,190812
2062,2023-02-01,Uttarakhand,2-Wheelers,426,11079
2063,2023-02-01,West Bengal,2-Wheelers,814,67188
2064,2023-03-01,Andhra Pradesh,2-Wheelers,3515,54298
2065,2023-03-01,Assam,2-Wheelers,221,41575
2066,2023-03-01,Bihar,2-Wheelers,1302,92334
2067,2023-03-01,Chandigarh,2-Wheelers,362,663
2068,2023-03-01,Chhattisgarh,2-Wheelers,2188,33362
2069,2023-03-01,DNH and DD,2-Wheelers,5,902
2070,2023-03-01,Delhi,2-Wheelers,3782,30396
2071,2023-03-01,Goa,2-Wheelers,837,5064
2072,2023-03-01,Gujarat,2-Wheelers,7790,92417
2073,2023-03-01,Haryana,2-Wheelers,714,33171
2074,2023-03-01,Himachal Pradesh,2-Wheelers,91,4543
2075,2023-03-01,Jammu and Kashmir,2-Wheelers,198,7789
2076,2023-03-01,Jharkhand,2-Wheelers,797,39001
2077,2023-03-01,Karnataka,2-Wheelers,13056,104953
2078,2023-03-01,Kerala,2-Wheelers,6773,50705
2079,2023-03-01,Madhya Pradesh,2-Wheelers,3213,100653
2080,2023-03-01,Maharashtra,2-Wheelers,17077,154632
2081,2023-03-01,Manipur,2-Wheelers,3,3985
2082,2023-03-01,Mizoram,2-Wheelers,10,1615
2083,2023-03-01,Odisha,2-Wheelers,3269,52642
2084,2023-03-01,Puducherry,2-Wheelers,261,3608
2085,2023-03-01,Punjab,2-Wheelers,805,36806
2086,2023-03-01,Rajasthan,2-Wheelers,6375,85324
2087,2023-03-01,Tamil Nadu,2-Wheelers,8388,119376
2088,2023-03-01,Tripura,2-Wheelers,23,3016
2089,2023-03-01,Uttar Pradesh,2-Wheelers,3559,206315
2090,2023-03-01,Uttarakhand,2-Wheelers,587,13077
2091,2023-03-01,West Bengal,2-Wheelers,1103,73690
2092,2023-04-01,Andhra Pradesh,2-Wheelers,3515,48046
2093,2023-04-01,Assam,2-Wheelers,178,35047
2094,2023-04-01,Bihar,2-Wheelers,971,84319
2095,2023-04-01,Chandigarh,2-Wheelers,126,2085
2096,2023-04-01,Chhattisgarh,2-Wheelers,1559,27613
2097,2023-04-01,DNH and DD,2-Wheelers,5,666
2098,2023-04-01,Delhi,2-Wheelers,2738,28590
2099,2023-04-01,Goa,2-Wheelers,698,3609
2100,2023-04-01,Gujarat,2-Wheelers,8266,89782
2101,2023-04-01,Haryana,2-Wheelers,802,34168
2102,2023-04-01,Himachal Pradesh,2-Wheelers,96,4847
2103,2023-04-01,Jammu and Kashmir,2-Wheelers,212,6299
2104,2023-04-01,Jharkhand,2-Wheelers,682,36353
2105,2023-04-01,Karnataka,2-Wheelers,9711,91491
2106,2023-04-01,Kerala,2-Wheelers,4659,32903
2107,2023-04-01,Madhya Pradesh,2-Wheelers,1958,64877
2108,2023-04-01,Maharashtra,2-Wheelers,12260,130977
2109,2023-04-01,Manipur,2-Wheelers,15,3425
2110,2023-04-01,Meghalaya,2-Wheelers,3,1501
2111,2023-04-01,Mizoram,2-Wheelers,8,1565
2112,2023-04-01,Odisha,2-Wheelers,2848,43956
2113,2023-04-01,Puducherry,2-Wheelers,157,3076
2114,2023-04-01,Punjab,2-Wheelers,376,28269
2115,2023-04-01,Rajasthan,2-Wheelers,3914,67999
2116,2023-04-01,Tamil Nadu,2-Wheelers,6509,94801
2117,2023-04-01,Tripura,2-Wheelers,19,2450
2118,2023-04-01,Uttar Pradesh,2-Wheelers,3087,195568
2119,2023-04-01,Uttarakhand,2-Wheelers,524,12580
2120,2023-04-01,West Bengal,2-Wheelers,918,54194
2121,2023-05-01,Andhra Pradesh,2-Wheelers,4370,54545
2122,2023-05-01,Assam,2-Wheelers,282,35939
2123,2023-05-01,Bihar,2-Wheelers,1536,125465
2124,2023-05-01,Chandigarh,2-Wheelers,209,2356
2125,2023-05-01,Chhattisgarh,2-Wheelers,2514,29232
2126,2023-05-01,DNH and DD,2-Wheelers,4,829
2127,2023-05-01,Delhi,2-Wheelers,4977,32282
2128,2023-05-01,Goa,2-Wheelers,863,3933
2129,2023-05-01,Gujarat,2-Wheelers,9609,87169
2130,2023-05-01,Haryana,2-Wheelers,1053,34399
2131,2023-05-01,Himachal Pradesh,2-Wheelers,118,5278
2132,2023-05-01,Jammu and Kashmir,2-Wheelers,258,9084
2133,2023-05-01,Jharkhand,2-Wheelers,839,41796
2134,2023-05-01,Karnataka,2-Wheelers,17292,97074
2135,2023-05-01,Kerala,2-Wheelers,7386,41347
2136,2023-05-01,Ladakh,2-Wheelers,14,161
2137,2023-05-01,Madhya Pradesh,2-Wheelers,3940,97067
2138,2023-05-01,Maharashtra,2-Wheelers,20585,126680
2139,2023-05-01,Manipur,2-Wheelers,10,572
2140,2023-05-01,Meghalaya,2-Wheelers,7,2006
2141,2023-05-01,Mizoram,2-Wheelers,14,1626
2142,2023-05-01,Odisha,2-Wheelers,3727,44563
2143,2023-05-01,Puducherry,2-Wheelers,382,3736
2144,2023-05-01,Punjab,2-Wheelers,1181,32433
2145,2023-05-01,Rajasthan,2-Wheelers,6897,79573
2146,2023-05-01,Tamil Nadu,2-Wheelers,10330,109325
2147,2023-05-01,Tripura,2-Wheelers,65,3305
2148,2023-05-01,Uttar Pradesh,2-Wheelers,4704,300079
2149,2023-05-01,Uttarakhand,2-Wheelers,682,14779
2150,2023-05-01,West Bengal,2-Wheelers,1508,77494
2151,2023-06-01,Andhra Pradesh,2-Wheelers,1004,45618
2152,2023-06-01,Assam,2-Wheelers,177,31855
2153,2023-06-01,Bihar,2-Wheelers,520,90944
2154,2023-06-01,Chandigarh,2-Wheelers,135,2638
2155,2023-06-01,Chhattisgarh,2-Wheelers,1245,30378
2156,2023-06-01,DNH and DD,2-Wheelers,5,765
2157,2023-06-01,Delhi,2-Wheelers,1787,28279
2158,2023-06-01,Goa,2-Wheelers,531,3485
2159,2023-06-01,Gujarat,2-Wheelers,4019,80898
2160,2023-06-01,Haryana,2-Wheelers,408,33317
2161,2023-06-01,Himachal Pradesh,2-Wheelers,59,5397
2162,2023-06-01,Jammu and Kashmir,2-Wheelers,166,7915
2163,2023-06-01,Jharkhand,2-Wheelers,390,36415
2164,2023-06-01,Karnataka,2-Wheelers,7730,101825
2165,2023-06-01,Kerala,2-Wheelers,4020,38025
2166,2023-06-01,Ladakh,2-Wheelers,2,208
2167,2023-06-01,Madhya Pradesh,2-Wheelers,1671,78536
2168,2023-06-01,Maharashtra,2-Wheelers,8451,119809
2169,2023-06-01,Manipur,2-Wheelers,4,270
2170,2023-06-01,Mizoram,2-Wheelers,4,1795
2171,2023-06-01,Odisha,2-Wheelers,2131,43202
2172,2023-06-01,Puducherry,2-Wheelers,140,3591
2173,2023-06-01,Punjab,2-Wheelers,534,30214
2174,2023-06-01,Rajasthan,2-Wheelers,3261,69235
2175,2023-06-01,Tamil Nadu,2-Wheelers,4720,121451
2176,2023-06-01,Tripura,2-Wheelers,8,2709
2177,2023-06-01,Uttar Pradesh,2-Wheelers,1932,219233
2178,2023-06-01,Uttarakhand,2-Wheelers,324,13374
2179,2023-06-01,West Bengal,2-Wheelers,462,64854
2180,2023-07-01,Andhra Pradesh,2-Wheelers,1361,50877
2181,2023-07-01,Assam,2-Wheelers,168,32074
2182,2023-07-01,Bihar,2-Wheelers,614,69583
2183,2023-07-01,Chandigarh,2-Wheelers,134,1813
2184,2023-07-01,Chhattisgarh,2-Wheelers,1584,28753
2185,2023-07-01,DNH and DD,2-Wheelers,5,856
2186,2023-07-01,Delhi,2-Wheelers,2068,31269
2187,2023-07-01,Goa,2-Wheelers,517,2877
2188,2023-07-01,Gujarat,2-Wheelers,5300,98394
2189,2023-07-01,Haryana,2-Wheelers,152,15523
2190,2023-07-01,Himachal Pradesh,2-Wheelers,40,5450
2191,2023-07-01,Jammu and Kashmir,2-Wheelers,116,8604
2192,2023-07-01,Jharkhand,2-Wheelers,447,32370
2193,2023-07-01,Karnataka,2-Wheelers,9632,95036
2194,2023-07-01,Kerala,2-Wheelers,3937,34948
2195,2023-07-01,Madhya Pradesh,2-Wheelers,1971,69937
2196,2023-07-01,Maharashtra,2-Wheelers,9822,126943
2197,2023-07-01,Manipur,2-Wheelers,6,1145
2198,2023-07-01,Meghalaya,2-Wheelers,20,2030
2199,2023-07-01,Mizoram,2-Wheelers,6,1721
2200,2023-07-01,Odisha,2-Wheelers,2805,38394
2201,2023-07-01,Puducherry,2-Wheelers,189,3909
2202,2023-07-01,Punjab,2-Wheelers,445,33588
2203,2023-07-01,Rajasthan,2-Wheelers,3763,76511
2204,2023-07-01,Tamil Nadu,2-Wheelers,5839,119322
2205,2023-07-01,Tripura,2-Wheelers,6,2942
2206,2023-07-01,Uttar Pradesh,2-Wheelers,2326,158970
2207,2023-07-01,Uttarakhand,2-Wheelers,408,13216
2208,2023-07-01,West Bengal,2-Wheelers,509,67367
2209,2023-08-01,Andhra Pradesh,2-Wheelers,1568,56399
2210,2023-08-01,Assam,2-Wheelers,147,31641
2211,2023-08-01,Bihar,2-Wheelers,713,58346
2212,2023-08-01,Chandigarh,2-Wheelers,125,1789
2213,2023-08-01,Chhattisgarh,2-Wheelers,2088,28699
2214,2023-08-01,DNH and DD,2-Wheelers,6,606
2215,2023-08-01,Delhi,2-Wheelers,2116,33120
2216,2023-08-01,Goa,2-Wheelers,689,4098
2217,2023-08-01,Gujarat,2-Wheelers,5755,87134
2218,2023-08-01,Haryana,2-Wheelers,399,38102
2219,2023-08-01,Himachal Pradesh,2-Wheelers,64,5345
2220,2023-08-01,Jammu and Kashmir,2-Wheelers,98,8650
2221,2023-08-01,Jharkhand,2-Wheelers,455,27909
2222,2023-08-01,Karnataka,2-Wheelers,9720,101545
2223,2023-08-01,Kerala,2-Wheelers,4798,49548
2224,2023-08-01,Madhya Pradesh,2-Wheelers,3907,73963
2225,2023-08-01,Maharashtra,2-Wheelers,12043,133378
2226,2023-08-01,Manipur,2-Wheelers,8,846
2227,2023-08-01,Meghalaya,2-Wheelers,15,2060
2228,2023-08-01,Mizoram,2-Wheelers,4,1908
2229,2023-08-01,Odisha,2-Wheelers,2737,36033
2230,2023-08-01,Puducherry,2-Wheelers,197,4141
2231,2023-08-01,Punjab,2-Wheelers,642,34784
2232,2023-08-01,Rajasthan,2-Wheelers,4313,76171
2233,2023-08-01,Tamil Nadu,2-Wheelers,6246,128997
2234,2023-08-01,Tripura,2-Wheelers,33,3154
2235,2023-08-01,Uttar Pradesh,2-Wheelers,2710,146984
2236,2023-08-01,Uttarakhand,2-Wheelers,364,12790
2237,2023-08-01,West Bengal,2-Wheelers,511,64154
2238,2023-09-01,Andhra Pradesh,2-Wheelers,1388,53014
2239,2023-09-01,Assam,2-Wheelers,257,32936
2240,2023-09-01,Bihar,2-Wheelers,900,65102
2241,2023-09-01,Chandigarh,2-Wheelers,134,1868
2242,2023-09-01,Chhattisgarh,2-Wheelers,2178,30725
2243,2023-09-01,DNH and DD,2-Wheelers,12,732
2244,2023-09-01,Delhi,2-Wheelers,2002,31468
2245,2023-09-01,Goa,2-Wheelers,560,5539
2246,2023-09-01,Gujarat,2-Wheelers,7209,129851
2247,2023-09-01,Haryana,2-Wheelers,321,44459
2248,2023-09-01,Himachal Pradesh,2-Wheelers,68,5403
2249,2023-09-01,Jammu and Kashmir,2-Wheelers,113,8372
2250,2023-09-01,Jharkhand,2-Wheelers,524,31209
2251,2023-09-01,Karnataka,2-Wheelers,10590,106981
2252,2023-09-01,Kerala,2-Wheelers,4461,48967
2253,2023-09-01,Madhya Pradesh,2-Wheelers,3283,74064
2254,2023-09-01,Maharashtra,2-Wheelers,12444,134556
2255,2023-09-01,Meghalaya,2-Wheelers,11,1991
2256,2023-09-01,Mizoram,2-Wheelers,6,1561
2257,2023-09-01,Odisha,2-Wheelers,3049,45630
2258,2023-09-01,Puducherry,2-Wheelers,136,3350
2259,2023-09-01,Punjab,2-Wheelers,676,35832
2260,2023-09-01,Rajasthan,2-Wheelers,4336,81056
2261,2023-09-01,Tamil Nadu,2-Wheelers,5178,116071
2262,2023-09-01,Tripura,2-Wheelers,17,3157
2263,2023-09-01,Uttar Pradesh,2-Wheelers,3141,143067
2264,2023-09-01,Uttarakhand,2-Wheelers,262,12642
2265,2023-09-01,West Bengal,2-Wheelers,489,58361
2266,2023-10-01,Andhra Pradesh,2-Wheelers,1757,66154
2267,2023-10-01,Assam,2-Wheelers,245,51372
2268,2023-10-01,Bihar,2-Wheelers,820,65088
2269,2023-10-01,Chandigarh,2-Wheelers,157,1964
2270,2023-10-01,Chhattisgarh,2-Wheelers,2195,38600
2271,2023-10-01,DNH and DD,2-Wheelers,4,1109
2272,2023-10-01,Delhi,2-Wheelers,2611,35861
2273,2023-10-01,Goa,2-Wheelers,567,5377
2274,2023-10-01,Gujarat,2-Wheelers,8417,149414
2275,2023-10-01,Haryana,2-Wheelers,591,37096
2276,2023-10-01,Himachal Pradesh,2-Wheelers,53,4480
2277,2023-10-01,Jammu and Kashmir,2-Wheelers,137,6736
2278,2023-10-01,Jharkhand,2-Wheelers,502,33632
2279,2023-10-01,Karnataka,2-Wheelers,11137,108712
2280,2023-10-01,Kerala,2-Wheelers,5051,36841
2281,2023-10-01,Madhya Pradesh,2-Wheelers,3262,99036
2282,2023-10-01,Maharashtra,2-Wheelers,15716,167065
2283,2023-10-01,Manipur,2-Wheelers,6,1035
2284,2023-10-01,Mizoram,2-Wheelers,36,1958
2285,2023-10-01,Odisha,2-Wheelers,3972,71596
2286,2023-10-01,Puducherry,2-Wheelers,197,3765
2287,2023-10-01,Punjab,2-Wheelers,760,34028
2288,2023-10-01,Rajasthan,2-Wheelers,4906,103647
2289,2023-10-01,Tamil Nadu,2-Wheelers,6507,131658
2290,2023-10-01,Tripura,2-Wheelers,6,4285
2291,2023-10-01,Uttar Pradesh,2-Wheelers,3775,162993
2292,2023-10-01,Uttarakhand,2-Wheelers,383,13890
2293,2023-10-01,West Bengal,2-Wheelers,851,65489
2294,2023-11-01,Andaman & Nicobar Island,2-Wheelers,3,598
2295,2023-11-01,Andhra Pradesh,2-Wheelers,1997,79246
2296,2023-11-01,Assam,2-Wheelers,244,41326
2297,2023-11-01,Bihar,2-Wheelers,1765,149828
2298,2023-11-01,Chandigarh,2-Wheelers,241,2430
2299,2023-11-01,Chhattisgarh,2-Wheelers,3880,76276
2300,2023-11-01,DNH and DD,2-Wheelers,15,1185
2301,2023-11-01,Delhi,2-Wheelers,3976,56736
2302,2023-11-01,Goa,2-Wheelers,977,6217
2303,2023-11-01,Gujarat,2-Wheelers,5424,152556
2304,2023-11-01,Haryana,2-Wheelers,565,42364
2305,2023-11-01,Himachal Pradesh,2-Wheelers,53,6131
2306,2023-11-01,Jammu and Kashmir,2-Wheelers,172,8743
2307,2023-11-01,Jharkhand,2-Wheelers,825,63696
2308,2023-11-01,Karnataka,2-Wheelers,14300,136535
2309,2023-11-01,Kerala,2-Wheelers,5352,36822
2310,2023-11-01,Madhya Pradesh,2-Wheelers,4861,204532
2311,2023-11-01,Maharashtra,2-Wheelers,19008,230768
2312,2023-11-01,Manipur,2-Wheelers,10,812
2313,2023-11-01,Meghalaya,2-Wheelers,6,1893
2314,2023-11-01,Mizoram,2-Wheelers,35,1977
2315,2023-11-01,Odisha,2-Wheelers,4345,63423
2316,2023-11-01,Puducherry,2-Wheelers,194,3681
2317,2023-11-01,Punjab,2-Wheelers,1184,48694
2318,2023-11-01,Rajasthan,2-Wheelers,7743,191722
2319,2023-11-01,Tamil Nadu,2-Wheelers,7096,121926
2320,2023-11-01,Tripura,2-Wheelers,11,4893
2321,2023-11-01,Uttar Pradesh,2-Wheelers,5327,387983
2322,2023-11-01,Uttarakhand,2-Wheelers,626,24522
2323,2023-11-01,West Bengal,2-Wheelers,1007,97240
2324,2023-12-01,Andaman & Nicobar Island,2-Wheelers,7,430
2325,2023-12-01,Andhra Pradesh,2-Wheelers,2372,60868
2326,2023-12-01,Arunachal Pradesh,2-Wheelers,2,1377
2327,2023-12-01,Assam,2-Wheelers,204,38490
2328,2023-12-01,Bihar,2-Wheelers,1354,91064
2329,2023-12-01,Chandigarh,2-Wheelers,137,1162
2330,2023-12-01,Chhattisgarh,2-Wheelers,1865,31773
2331,2023-12-01,DNH and DD,2-Wheelers,13,1447
2332,2023-12-01,Delhi,2-Wheelers,5380,27097
2333,2023-12-01,Goa,2-Wheelers,799,4299
2334,2023-12-01,Gujarat,2-Wheelers,4080,85848
2335,2023-12-01,Haryana,2-Wheelers,1019,60574
2336,2023-12-01,Himachal Pradesh,2-Wheelers,102,9988
2337,2023-12-01,Jammu and Kashmir,2-Wheelers,96,3661
2338,2023-12-01,Jharkhand,2-Wheelers,632,32673
2339,2023-12-01,Karnataka,2-Wheelers,10237,91996
2340,2023-12-01,Kerala,2-Wheelers,4866,35712
2341,2023-12-01,Madhya Pradesh,2-Wheelers,3359,88017
2342,2023-12-01,Maharashtra,2-Wheelers,14495,174125
2343,2023-12-01,Manipur,2-Wheelers,6,976
2344,2023-12-01,Mizoram,2-Wheelers,24,1974
2345,2023-12-01,Odisha,2-Wheelers,4383,48402
2346,2023-12-01,Puducherry,2-Wheelers,224,2836
2347,2023-12-01,Punjab,2-Wheelers,951,45523
2348,2023-12-01,Rajasthan,2-Wheelers,4676,99479
2349,2023-12-01,Tamil Nadu,2-Wheelers,5403,82736
2350,2023-12-01,Tripura,2-Wheelers,40,3663
2351,2023-12-01,Uttar Pradesh,2-Wheelers,5487,211546
2352,2023-12-01,Uttarakhand,2-Wheelers,655,19337
2353,2023-12-01,West Bengal,2-Wheelers,2625,90092
2354,2024-01-01,Uttar Pradesh,2-Wheelers,5668,181667
2355,2024-01-01,Maharashtra,2-Wheelers,16367,172830
